[1]SecuCode|[2]TradingDay|[3]PrevClosePrice|[4]OpenPrice|[5]HighPrice|[6]LowPrice|[7]ClosePrice|[8]TurnoverVolume|[9]TurnoverValue|[10]SecuMarket|[11]SecuCategory|[12]ListedDate|[13]TradeState|[14]SpecialTradeType|[15]Split|[16]Dividend|[17]ActualPlaRatio|[18]PlaPrice|[19]BaseShares|[20]ActualPlaVol|[21]TotalShares|[22]TotalFloatShares|[23]SecuName|[24]ChiName
002515.SZE|20180102|8.27|8.27|8.35|8.24|8.3|2349163|19498342.7|SZE|A|20101203|trade|0|1.0|0.0|0.0|0.0|0|0|978313280|616413752|金字火腿|金字火腿股份有限公司
002516.SZE|20180102|5.22|5.59|5.74|5.23|5.62|46995332|262650205.2|SZE|A|20101207|trade|0|1.0|0.0|0.0|0.0|0|0|1502392852|928415781|旷达科技|旷达科技集团股份有限公司
002517.SZE|20180102|22.21|22.02|22.2|21.86|22.03|10510945|231089678.6|SZE|A|20101207|trade|0|1.0|0.0|0.0|0.0|0|0|1435011756|582978204|恺英网络|恺英网络股份有限公司
002518.SZE|20180102|16.37|16.41|16.46|16.15|16.42|2068718|33661155.8|SZE|A|20101207|trade|0|1.0|0.0|0.0|0.0|0|0|589078794|552778502|科士达|深圳科士达科技股份有限公司
002519.SZE|20180102|6.1|6.1|6.14|6.06|6.14|1780810|10877608.6|SZE|A|20101207|trade|0|1.0|0.0|0.0|0.0|0|0|1141843083|796688752|银河电子|江苏银河电子股份有限公司
002520.SZE|20180102|10.32|0.0|0.0|0.0|10.32|0|0.0|SZE|A|20101210|suspend|0|1.0|0.0|0.0|0.0|0|0|554088969|530173378|日发精机|浙江日发精密机械股份有限公司
002521.SZE|20180102|9.13|9.14|9.25|9.13|9.25|2211740|20351072.2|SZE|A|20101210|trade|0|1.0|0.0|0.0|0.0|0|0|494685819|430760692|齐峰新材|齐峰新材料股份有限公司
002522.SZE|20180102|8.8|8.86|9.09|8.81|8.9|9606400|85607257.0|SZE|A|20101210|trade|0|1.0|0.0|0.0|0.0|0|0|905779387|833486869|浙江众成|浙江众成包装材料股份有限公司
002523.SZE|20180102|5.16|0.0|0.0|0.0|5.16|0|0.0|SZE|A|20101210|suspend|0|1.0|0.0|0.0|0.0|0|0|1011886286|820551779|天桥起重|株洲天桥起重机股份有限公司
002524.SZE|20180102|6.35|0.0|0.0|0.0|6.35|0|0.0|SZE|A|20101217|suspend|0|1.0|0.0|0.0|0.0|0|0|503332800|501045195|光正集团|光正集团股份有限公司
002526.SZE|20180102|6.25|6.26|6.34|6.26|6.34|2492101|15715743.8|SZE|A|20101217|trade|0|1.0|0.0|0.0|0.0|0|0|614893681|459025054|山东矿机|山东矿机集团股份有限公司
002527.SZE|20180102|9.9|10.11|10.25|10.09|10.15|2636504|26775152.3|SZE|A|20101224|trade|0|1.0|0.0|0.0|0.0|0|0|620171214|386250573|新时达|上海新时达电气股份有限公司
002528.SZE|20180102|5.13|5.15|5.16|5.1|5.15|4755026|24423784.6|SZE|A|20101224|trade|0|1.0|0.0|0.0|0.0|0|0|1046364755|839454005|英飞拓|深圳英飞拓科技股份有限公司
002529.SZE|20180102|15.39|15.45|15.57|15.18|15.2|3775290|57995731.5|SZE|A|20101224|trade|0|1.0|0.0|0.0|0.0|0|0|260000000|200000000|海源机械|福建海源自动化机械股份有限公司
002530.SZE|20180102|24.06|24.09|24.28|23.8|24.09|1260808|30253062.7|SZE|A|20101231|trade|0|1.0|0.0|0.0|0.0|0|0|490741853|211599672|金财互联|金财互联控股股份有限公司
002531.SZE|20180102|8.1|8.21|8.35|8.06|8.3|15828281|130642941.8|SZE|A|20101231|trade|0|1.0|0.0|0.0|0.0|0|0|1779019047|1768990988|天顺风能|天顺风能(苏州)股份有限公司
002532.SZE|20180102|6.22|6.23|6.37|6.23|6.33|3297082|20837744.4|SZE|A|20101231|trade|0|1.0|0.0|0.0|0.0|0|0|515782500|382964709|新界泵业|新界泵业集团股份有限公司
002533.SZE|20180102|6.74|6.74|6.9|6.73|6.86|2495882|16998009.5|SZE|A|20101231|trade|0|1.0|0.0|0.0|0.0|0|0|553121280|514458255|金杯电工|金杯电工股份有限公司
002534.SZE|20180102|10.82|10.89|11.03|10.81|10.95|4831823|52822640.2|SZE|A|20110110|trade|0|1.0|0.0|0.0|0.0|0|0|739432800|721972725|杭锅股份|杭州锅炉集团股份有限公司
002535.SZE|20180102|4.72|4.74|4.78|4.74|4.77|4429877|21099169.5|SZE|A|20110111|trade|0|1.0|0.0|0.0|0.0|0|0|801683074|535975266|林州重机|林州重机集团股份有限公司
002536.SZE|20180102|14.51|14.53|14.57|14.28|14.53|3456680|49894255.4|SZE|A|20110111|trade|0|1.0|0.0|0.0|0.0|0|0|333807876|309278361|西泵股份|河南省西峡汽车水泵股份有限公司
002537.SZE|20180102|9.79|9.8|9.99|9.68|9.97|4266466|42040218.6|SZE|A|20110110|trade|0|1.0|0.0|0.0|0.0|0|0|1251350095|1169047536|海联金汇|海联金汇科技股份有限公司
002538.SZE|20180102|8.86|8.86|9.01|8.82|8.96|2870100|25634708.0|SZE|A|20110118|trade|0|1.0|0.0|0.0|0.0|0|0|718120283|699662783|司尔特|安徽省司尔特肥业股份有限公司
002539.SZE|20180102|6.43|6.45|6.57|6.33|6.51|4259800|27522087.7|SZE|A|20110118|trade|0|1.0|0.0|0.0|0.0|0|0|1010100000|459306163|云图控股|成都云图控股股份有限公司
002540.SZE|20180102|7.6|7.61|7.73|7.57|7.7|5788617|44421223.8|SZE|A|20110118|trade|0|1.0|0.0|0.0|0.0|0|0|1270529500|704814363|亚太科技|江苏亚太轻合金科技股份有限公司
002541.SZE|20180102|13.67|13.61|13.88|13.61|13.82|1661026|22846407.3|SZE|A|20110118|trade|0|1.0|0.0|0.0|0.0|0|0|349145902|247492777|鸿路钢构|安徽鸿路钢结构(集团)股份有限公司
002542.SZE|20180102|7.37|7.38|8.0|7.38|7.77|18064881|139293683.7|SZE|A|20110128|trade|0|1.0|0.0|0.0|0.0|0|0|1811000000|667653425|中化岩土|中化岩土集团股份有限公司
002543.SZE|20180102|22.88|22.88|23.17|22.88|22.99|2488632|57346427.2|SZE|A|20110128|trade|0|1.0|0.0|0.0|0.0|0|0|440000000|373277750|万和电气|广东万和新电气股份有限公司
002544.SZE|20180102|15.73|15.65|15.95|15.5|15.85|4401526|69401802.9|SZE|A|20110128|trade|0|1.0|0.0|0.0|0.0|0|0|572040033|511539980|杰赛科技|广州杰赛科技股份有限公司
002545.SZE|20180102|8.67|0.0|0.0|0.0|8.67|0|0.0|SZE|A|20110211|suspend|0|1.0|0.0|0.0|0.0|0|0|1291154187|618449535|东方铁塔|青岛东方铁塔股份有限公司
002546.SZE|20180102|5.09|5.08|5.13|5.08|5.11|2879311|14697727.2|SZE|A|20110211|trade|0|1.0|0.0|0.0|0.0|0|0|834049096|781903696|新联电子|南京新联电子股份有限公司
002547.SZE|20180102|7.97|7.97|8.01|7.95|7.95|7595003|60500768.9|SZE|A|20110218|trade|0|1.0|0.0|0.0|0.0|0|0|1128057168|684434424|春兴精工|苏州春兴精工股份有限公司
002548.SZE|20180102|10.88|10.82|11.0|10.82|10.99|685546|7492691.2|SZE|A|20110218|trade|0|1.0|0.0|0.0|0.0|0|0|380538204|311767844|金新农|深圳市金新农科技股份有限公司
002549.SZE|20180102|6.54|6.92|7.03|6.7|6.71|7941053|54277135.7|SZE|A|20110218|trade|0|1.0|0.0|0.0|0.0|0|0|623700000|620234925|凯美特气|湖南凯美特气体股份有限公司
002550.SZE|20180102|5.43|5.43|5.46|5.41|5.43|2026300|11026971.0|SZE|A|20110218|trade|0|1.0|0.0|0.0|0.0|0|0|1280000000|847304468|千红制药|常州千红生化制药股份有限公司
002551.SZE|20180102|9.16|9.17|9.26|9.08|9.26|5138707|47130647.1|SZE|A|20110225|trade|0|1.0|0.0|0.0|0.0|0|0|705954330|407589529|尚荣医疗|深圳市尚荣医疗股份有限公司
002552.SZE|20180102|9.5|9.55|9.59|9.41|9.5|791900|7511152.0|SZE|A|20110225|trade|0|1.0|0.0|0.0|0.0|0|0|306232338|200148944|宝鼎科技|宝鼎科技股份有限公司
002553.SZE|20180102|9.33|9.15|9.35|9.13|9.23|3250674|29929267.3|SZE|A|20110225|trade|0|1.0|0.0|0.0|0.0|0|0|348000000|220723052|南方轴承|江苏南方轴承股份有限公司
002554.SZE|20180102|4.72|4.72|4.8|4.71|4.78|5770780|27520031.4|SZE|A|20110225|trade|0|1.0|0.0|0.0|0.0|0|0|1070810000|655058658|惠博普|华油惠博普科技股份有限公司
002555.SZE|20180102|20.54|20.57|20.85|20.09|20.19|9321966|189266265.5|SZE|A|20110302|trade|0|1.0|0.0|0.0|0.0|0|0|2148110844|1228011231|三七互娱|芜湖顺荣三七互娱网络科技股份有限公司
002556.SZE|20180102|7.63|7.66|7.67|7.46|7.6|12261972|92607169.2|SZE|A|20110302|trade|0|1.0|0.0|0.0|0.0|0|0|717600000|700511429|辉隆股份|安徽辉隆农资集团股份有限公司
002557.SZE|20180102|15.79|15.79|16.25|15.72|16.06|2573147|41312623.7|SZE|A|20110302|trade|0|1.0|0.0|0.0|0.0|0|0|507000000|507000000|洽洽食品|洽洽食品股份有限公司
002558.SZE|20180102|36.8|36.15|38.0|35.69|36.84|5463498|201327328.7|SZE|A|20110302|trade|0|1.0|0.0|0.0|0.0|0|0|2024379932|347934260|巨人网络|巨人网络集团股份有限公司
002559.SZE|20180102|9.08|9.07|9.15|9.07|9.13|855673|7806230.5|SZE|A|20110303|trade|0|1.0|0.0|0.0|0.0|0|0|373003481|303007014|亚威股份|江苏亚威机床股份有限公司
002560.SZE|20180102|7.37|7.35|7.43|7.25|7.32|3174800|23251343.0|SZE|A|20110303|trade|0|1.0|0.0|0.0|0.0|0|0|429141351|275194611|通达股份|河南通达电缆股份有限公司
002561.SZE|20180102|11.72|11.75|11.84|11.72|11.82|1780207|20980039.3|SZE|A|20110303|trade|0|1.0|0.0|0.0|0.0|0|0|415763000|397262146|徐家汇|上海徐家汇商城股份有限公司
002562.SZE|20180102|16.36|16.38|16.73|15.95|16.65|10192896|167652645.2|SZE|A|20110310|trade|0|1.0|0.0|0.0|0.0|0|0|541397984|306657272|兄弟科技|兄弟科技股份有限公司
002563.SZE|20180102|7.86|7.86|7.93|7.68|7.8|7498012|58351653.5|SZE|A|20110311|trade|0|1.0|0.0|0.0|0.0|0|0|2693829040|1838844398|森马服饰|浙江森马服饰股份有限公司
002564.SZE|20180102|8.2|8.25|8.27|8.15|8.18|4536749|37199904.8|SZE|A|20110310|trade|0|1.0|0.0|0.0|0.0|0|0|735762000|567580680|天沃科技|苏州天沃科技股份有限公司
002565.SZE|20180102|6.53|6.48|6.58|6.48|6.58|2392680|15655037.2|SZE|A|20110318|trade|0|1.0|0.0|0.0|0.0|0|0|687468000|684663025|顺灏股份|上海顺灏新材料科技股份有限公司
002566.SZE|20180102|8.74|8.74|8.9|8.74|8.84|1320200|11639229.0|SZE|A|20110318|trade|0|1.0|0.0|0.0|0.0|0|0|330951600|211799537|益盛药业|吉林省集安益盛药业股份有限公司
002567.SZE|20180102|7.74|7.7|7.87|7.56|7.81|14942745|115094547.8|SZE|A|20110325|trade|0|1.0|0.0|0.0|0.0|0|0|836570799|629962425|唐人神|唐人神集团股份有限公司
002568.SZE|20180102|13.27|13.46|13.63|13.23|13.61|2112309|28316360.0|SZE|A|20110325|trade|0|1.0|0.0|0.0|0.0|0|0|700304840|413102715|百润股份|上海百润投资控股集团股份有限公司
002569.SZE|20180102|36.27|0.0|0.0|0.0|36.27|0|0.0|SZE|A|20110412|suspend|0|1.0|0.0|0.0|0.0|0|0|140010000|138646350|步森股份|浙江步森服饰股份有限公司
002570.SZE|20180102|7.2|7.07|7.15|7.03|7.12|9475862|67243089.5|SZE|A|20110412|trade|0|1.0|0.0|0.0|0.0|0|0|1022520000|1022283701|贝因美|贝因美婴童食品股份有限公司
002571.SZE|20180102|8.0|8.0|8.08|7.89|8.06|1726600|13796753.0|SZE|A|20110412|trade|2|1.0|0.0|0.0|0.0|0|0|391950700|253047600|*ST德力|安徽德力日用玻璃股份有限公司
002572.SZE|20180102|36.8|36.77|38.18|36.4|37.84|16551065|623887592.5|SZE|A|20110412|trade|0|1.0|0.0|0.0|0.0|0|0|923426310|619763310|索菲亚|索菲亚家居股份有限公司
002573.SZE|20180102|22.73|22.95|23.15|22.53|22.83|18697247|424826788.5|SZE|A|20110422|trade|0|1.0|0.0|0.0|0.0|0|0|1073196600|1069540979|清新环境|北京清新环境技术股份有限公司
002574.SZE|20180102|7.46|7.48|7.54|7.48|7.52|3627837|27238944.8|SZE|A|20110422|trade|0|1.0|0.0|0.0|0.0|0|0|528000000|528000000|明牌珠宝|浙江明牌珠宝股份有限公司
002575.SZE|20180102|9.1|0.0|0.0|0.0|9.1|0|0.0|SZE|A|20110422|suspend|0|1.0|0.0|0.0|0.0|0|0|588720000|588720000|群兴玩具|广东群兴玩具股份有限公司
002576.SZE|20180102|24.66|22.19|22.19|22.19|22.19|329100|7302729.0|SZE|A|20110428|trade|0|1.0|0.01|0.0|0.0|0|0|165100000|119057025|通达动力|江苏通达动力科技股份有限公司
002577.SZE|20180102|16.78|17.0|18.39|16.91|17.47|11304231|198315768.6|SZE|A|20110428|trade|0|1.0|0.0|0.0|0.0|0|0|283077400|281252500|雷柏科技|深圳雷柏科技股份有限公司
002578.SZE|20180102|4.65|4.63|4.69|4.62|4.65|4420076|20569862.7|SZE|A|20110428|trade|0|1.0|0.0|0.0|0.0|0|0|988093296|546558000|闽发铝业|福建省闽发铝业股份有限公司
002579.SZE|20180102|10.2|0.0|0.0|0.0|10.2|0|0.0|SZE|A|20110506|suspend|0|1.0|0.0|0.0|0.0|0|0|377780000|350460000|中京电子|惠州中京电子科技股份有限公司
002580.SZE|20180102|8.37|0.0|0.0|0.0|8.37|0|0.0|SZE|A|20110506|suspend|0|1.0|0.0|0.0|0.0|0|0|354401307|284825146|圣阳股份|山东圣阳电源股份有限公司
002581.SZE|20180102|19.17|18.84|19.7|18.84|19.45|3362300|65416184.0|SZE|A|20110520|trade|0|1.0|0.0|0.0|0.0|0|0|659735586|400789736|未名医药|山东未名生物医药股份有限公司
002582.SZE|20180102|11.7|11.7|11.72|11.46|11.66|3853712|44605812.7|SZE|A|20110520|trade|0|1.0|0.0|0.0|0.0|0|0|515684160|235960836|好想你|好想你健康食品股份有限公司
002583.SZE|20180102|18.51|18.66|18.66|17.83|18.08|10705540|193869486.6|SZE|A|20110527|trade|0|1.0|0.0|0.0|0.0|0|0|1814787691|1048344479|海能达|海能达通信股份有限公司
002584.SZE|20180102|18.12|17.94|18.43|17.88|18.35|6916208|126318728.8|SZE|A|20110602|trade|0|1.0|0.0|0.0|0.0|0|0|585216422|288292227|西陇科学|西陇科学股份有限公司
002585.SZE|20180102|6.61|6.62|6.75|6.59|6.7|4499052|29980871.6|SZE|A|20110602|trade|0|1.0|0.0|0.0|0.0|0|0|1156278085|695464178|双星新材|江苏双星彩塑新材料股份有限公司
002586.SZE|20180102|8.95|8.96|9.03|8.96|9.0|1611145|14479292.9|SZE|A|20110602|trade|0|1.0|0.0|0.0|0.0|0|0|1041976663|693647913|围海股份|浙江省围海建设集团股份有限公司
002587.SZE|20180102|6.91|6.9|6.96|6.88|6.93|1769644|12242738.9|SZE|A|20110610|trade|0|1.0|0.0|0.0|0.0|0|0|611385834|365554944|奥拓电子|深圳市奥拓电子股份有限公司
002588.SZE|20180102|6.69|6.68|7.17|6.66|6.89|11738825|81107739.0|SZE|A|20110610|trade|0|1.0|0.0|0.0|0.0|0|0|1157268000|707118639|史丹利|史丹利农业集团股份有限公司
002589.SZE|20180102|13.45|13.39|13.48|13.27|13.41|6244528|83495108.0|SZE|A|20110610|trade|0|1.0|0.0|0.0|0.0|0|0|1504710471|902573035|瑞康医药|瑞康医药股份有限公司
002590.SZE|20180102|13.14|13.11|13.18|12.95|13.14|2639956|34482726.5|SZE|A|20110610|trade|0|1.0|0.0|0.0|0.0|0|0|479646926|435263014|万安科技|浙江万安科技股份有限公司
002591.SZE|20180102|10.06|0.0|0.0|0.0|10.06|0|0.0|SZE|A|20110621|suspend|0|1.0|0.0|0.0|0.0|0|0|306616909|175616405|恒大高新|江西恒大高新技术股份有限公司
002592.SZE|20180102|22.29|0.0|0.0|0.0|22.29|0|0.0|SZE|A|20111111|suspend|0|1.0|0.0|0.0|0.0|0|0|283331157|212035674|八菱科技|南宁八菱科技股份有限公司
002593.SZE|20180102|4.36|4.36|4.4|4.36|4.39|1273700|5580465.0|SZE|A|20110628|trade|0|1.0|0.0|0.0|0.0|0|0|701145000|465989895|日上集团|厦门日上集团股份有限公司
002594.SZE|20180102|65.05|65.28|66.55|64.96|65.85|12714077|837153614.5|SZE|A|20110630|trade|0|1.0|0.0|0.0|0.0|0|0|1813142855|1138332959|比亚迪|比亚迪股份有限公司
002595.SZE|20180102|19.26|19.26|19.5|18.96|19.3|1891280|36476584.4|SZE|A|20110628|trade|0|1.0|0.0|0.0|0.0|0|0|800000000|520196292|豪迈科技|山东豪迈机械科技股份有限公司
002596.SZE|20180102|11.36|11.3|11.47|11.25|11.28|8172763|92884685.4|SZE|A|20110707|trade|0|1.0|0.0|0.0|0.0|0|0|984136658|677695683|海南瑞泽|海南瑞泽新型建材股份有限公司
002597.SZE|20180102|25.92|26.15|26.62|25.82|26.42|15154926|399033880.6|SZE|A|20110707|trade|0|1.0|0.0|0.0|0.0|0|0|564236186|559510620|金禾实业|安徽金禾实业股份有限公司
002598.SZE|20180102|9.67|9.69|9.75|9.64|9.75|808050|7840772.5|SZE|A|20110707|trade|0|1.0|0.0|0.0|0.0|0|0|312000000|267072513|山东章鼓|山东省章丘鼓风机股份有限公司
002599.SZE|20180102|11.81|11.74|12.05|11.69|12.03|1411970|16691552.1|SZE|A|20110715|trade|0|1.0|0.0|0.0|0.0|0|0|324006118|184641825|盛通股份|北京盛通印刷股份有限公司
002600.SZE|20180102|8.37|8.4|8.46|8.3|8.41|28681140|240062122.6|SZE|A|20110715|trade|0|1.0|0.0|0.0|0.0|0|0|2354423774|1328042192|江粉磁材|广东江粉磁材股份有限公司
002601.SZE|20180102|16.02|16.12|16.57|15.92|16.52|26081903|425926850.3|SZE|A|20110715|trade|0|1.0|0.0|0.0|0.0|0|0|2032095439|671791292|龙蟒佰利|龙蟒佰利联集团股份有限公司
002602.SZE|20180102|33.98|33.75|34.55|33.73|34.34|1705600|58534363.3|SZE|A|20110728|trade|0|1.0|0.0|0.0|0.0|0|0|1027092040|798133354|世纪华通|浙江世纪华通集团股份有限公司
002603.SZE|20180102|15.56|15.56|15.8|15.51|15.67|2501830|39183284.8|SZE|A|20110728|trade|0|1.0|0.0|0.0|0.0|0|0|1204517583|911989292|以岭药业|石家庄以岭药业股份有限公司
002604.SZE|20180102|8.74|0.0|0.0|0.0|8.74|0|0.0|SZE|A|20110728|suspend|0|1.0|0.0|0.0|0.0|0|0|599561402|497921476|龙力生物|山东龙力生物科技股份有限公司
002605.SZE|20180102|13.02|12.88|13.22|12.81|13.07|2936600|38306636.0|SZE|A|20110805|trade|0|1.0|0.0|0.0|0.0|0|0|397169187|267329005|姚记扑克|上海姚记扑克股份有限公司
002606.SZE|20180102|12.26|12.21|12.25|12.12|12.24|14517512|176993721.2|SZE|A|20110805|trade|0|1.0|0.0|0.0|0.0|0|0|407496000|401915162|大连电瓷|大连电瓷集团股份有限公司
002607.SZE|20180102|3.98|3.96|4.05|3.95|4.04|8077261|32458704.7|SZE|A|20110810|trade|0|1.0|0.0|0.0|0.0|0|0|820335960|705279242|亚夏汽车|亚夏汽车股份有限公司
002608.SZE|20180102|10.16|10.1|10.24|10.02|10.17|3289156|33363200.9|SZE|A|20110810|trade|0|1.0|0.0|0.0|0.0|0|0|3253145323|537159122|江苏国信|江苏国信股份有限公司
002609.SZE|20180102|14.82|14.76|14.89|14.76|14.83|497286|7367522.7|SZE|A|20110815|trade|0|1.0|0.0|0.0|0.0|0|0|666942601|367169337|捷顺科技|深圳市捷顺科技实业股份有限公司
002610.SZE|20180102|2.37|2.37|2.4|2.36|2.39|25832756|61573942.2|SZE|A|20110815|trade|0|1.0|0.0|0.0|0.0|0|0|4490861600|4278600600|爱康科技|江苏爱康科技股份有限公司
002611.SZE|20180102|13.13|13.13|13.36|13.02|13.26|2227800|29466783.0|SZE|A|20110830|trade|0|1.0|0.0|0.0|0.0|0|0|1149154435|352885319|东方精工|广东东方精工科技股份有限公司
002612.SZE|20180102|11.2|11.36|11.85|11.33|11.65|3724900|43304179.1|SZE|A|20110830|trade|0|1.0|0.0|0.0|0.0|0|0|400000000|210954026|朗姿股份|朗姿股份有限公司
002613.SZE|20180102|3.57|3.56|3.63|3.53|3.6|1835762|6583408.8|SZE|A|20110830|trade|0|1.0|0.0|0.0|0.0|0|0|937170000|565452420|北玻股份|洛阳北方玻璃技术股份有限公司
002614.SZE|20180102|19.35|19.6|19.6|19.0|19.1|7070434|135606204.6|SZE|A|20110909|trade|0|1.0|0.0|0.0|0.0|0|0|560744000|304825577|奥佳华|奥佳华智能健康科技集团股份有限公司
002615.SZE|20180102|9.18|9.21|9.38|9.21|9.3|2789948|25929330.8|SZE|A|20110909|trade|0|1.0|0.0|0.0|0.0|0|0|410400000|235085758|哈尔斯|浙江哈尔斯真空器皿股份有限公司
002616.SZE|20180102|9.17|9.11|9.24|9.07|9.18|3459388|31685442.8|SZE|A|20110920|trade|0|1.0|0.0|0.0|0.0|0|0|743106144|459407044|长青集团|广东长青(集团)股份有限公司
002617.SZE|20180102|16.36|16.48|16.5|16.15|16.26|3512560|57040341.2|SZE|A|20110920|trade|0|1.0|0.0|0.0|0.0|0|0|734824767|697743044|露笑科技|露笑科技股份有限公司
002618.SZE|20180102|13.7|13.7|13.93|13.55|13.75|3541662|48715519.2|SZE|A|20110920|trade|0|1.0|0.0|0.0|0.0|0|0|547920000|547920000|丹邦科技|深圳丹邦科技股份有限公司
002619.SZE|20180102|6.4|6.39|6.45|6.36|6.4|9820722|62821241.1|SZE|A|20110929|trade|0|1.0|0.0|0.0|0.0|0|0|1844896231|608787377|艾格拉斯|艾格拉斯股份有限公司
002620.SZE|20180102|9.61|9.62|9.7|9.54|9.68|1845450|17749126.5|SZE|A|20110929|trade|0|1.0|0.0|0.0|0.0|0|0|362500000|303126644|瑞和股份|深圳瑞和建筑装饰股份有限公司
002621.SZE|20180102|15.58|15.79|15.98|15.62|15.88|1219507|19360634.0|SZE|A|20110929|trade|0|1.0|0.0|0.0|0.0|0|0|337500000|198173659|三垒股份|大连三垒机器股份有限公司
002622.SZE|20180102|14.06|0.0|0.0|0.0|14.06|0|0.0|SZE|A|20111018|suspend|0|1.0|0.0|0.0|0.0|0|0|840000000|839374010|融钰集团|融钰集团股份有限公司
002623.SZE|20180102|22.53|22.5|22.75|22.28|22.55|644570|14551568.0|SZE|A|20111013|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|159573625|亚玛顿|常州亚玛顿股份有限公司
002624.SZE|20180102|33.46|33.3|33.9|33.12|33.3|1825418|61126343.5|SZE|A|20111028|trade|0|1.0|0.0|0.0|0.0|0|0|1314693967|335680423|完美世界|完美世界股份有限公司
002625.SZE|20180102|28.07|0.0|0.0|0.0|28.07|0|0.0|SZE|A|20111103|suspend|0|1.0|0.0|0.0|0.0|0|0|1267511727|251188983|光启技术|光启技术股份有限公司
002626.SZE|20180102|18.72|18.67|19.0|18.21|18.96|4697493|87564502.7|SZE|A|20111028|trade|0|1.0|0.0|0.0|0.0|0|0|616481927|600126867|金达威|厦门金达威集团股份有限公司
002627.SZE|20180102|18.62|18.68|18.68|18.45|18.57|358800|6648409.0|SZE|A|20111103|trade|0|1.0|0.0|0.0|0.0|0|0|185126223|132123496|宜昌交运|湖北宜昌交运集团股份有限公司
002628.SZE|20180102|7.74|0.0|0.0|0.0|7.74|0|0.0|SZE|A|20111103|suspend|0|1.0|0.0|0.0|0.0|0|0|737416215|725036970|成都路桥|成都市路桥工程股份有限公司
002629.SZE|20180102|7.08|7.1|7.14|7.02|7.12|1461150|10348619.5|SZE|A|20111103|trade|0|1.0|0.0|0.0|0.0|0|0|411948000|344470583|仁智股份|浙江仁智股份有限公司
002630.SZE|20180102|10.9|10.9|10.94|10.84|10.9|1486700|16185522.0|SZE|A|20111111|trade|0|1.0|0.0|0.0|0.0|0|0|738000000|602589849|华西能源|华西能源工业股份有限公司
002631.SZE|20180102|10.83|10.9|10.95|10.82|10.89|2525448|27487705.3|SZE|A|20111111|trade|0|1.0|0.0|0.0|0.0|0|0|650480000|645851671|德尔未来|德尔未来科技控股集团股份有限公司
002632.SZE|20180102|8.1|8.11|8.23|8.01|8.16|2465541|20063895.7|SZE|A|20111122|trade|0|1.0|0.0|0.0|0.0|0|0|609070888|554399980|道明光学|道明光学股份有限公司
002633.SZE|20180102|11.62|11.64|11.66|11.51|11.6|598200|6932266.0|SZE|A|20111122|trade|0|1.0|0.0|0.0|0.0|0|0|150000000|87168750|申科股份|申科滑动轴承股份有限公司
002634.SZE|20180102|7.28|7.35|7.35|7.2|7.24|6671700|48409042.0|SZE|A|20111205|trade|0|1.0|0.0|0.0|0.0|0|0|461002575|270185680|棒杰股份|浙江棒杰数码针织品股份有限公司
002635.SZE|20180102|26.09|26.6|26.7|25.5|25.65|9871100|255079646.3|SZE|A|20111125|trade|0|1.0|0.0|0.0|0.0|0|0|752233872|318883171|安洁科技|苏州安洁科技股份有限公司
002636.SZE|20180102|15.83|15.81|16.14|15.63|16.08|6533171|103835282.5|SZE|A|20111125|trade|0|1.0|0.0|0.0|0.0|0|0|728000000|246405152|金安国纪|金安国纪科技股份有限公司
